id,name,address,province,district,ward,admin_codes,latitude,longitude,type,market_segment,area,frontage,floors,rent_per_sqm_million,price,currency,price_unit,images,amenities_schools,amenities_offices,amenities_competitors,ai_suggested_price,ai_potential_score,ai_risk_level,views,savedCount,posted_at,owner,primary_image_url,image_source,image_author,image_license_names,image_license_urls,image_page_url,image_required_credit
VN26001066,Mặt bằng Ngũ Hành Sơn - office,"396 Đường Lý Thái Huy 31, Phường Phường Hoà Hải, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,Phường Hoà Hải,"{'level1_id': '48', 'level2_id': '494', 'level3_id': '20290'}",16.052484,108.219628,office,office,18.7,1.1,12,0.267,5.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],28,20,24,5.6,23.3,High,40,3,2025-09-15T02:36:00,"{'name': 'Phạm Thanh Sơn', 'phone': '0562365904'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26001067,Mặt bằng Thanh Khê - kiosk,"338 Đường Số 33, Phường Phường Thanh Khê Tây, Quận Thanh Khê, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Thanh Khê,Phường Thanh Khê Tây,"{'level1_id': '48', 'level2_id': '491', 'level3_id': '20206'}",15.99818,108.153075,kiosk,shopping_mall,14.5,3.9,1,1.241,18.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],19,41,57,17.3,17.6,High,175,3,2026-01-02T16:44:00,"{'name': 'Đỗ Thanh Anh', 'phone': '0704490096'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26001068,Mặt bằng Hải Châu - office,"129 Đường Nguyễn Văn Trang 99, Phường Phường Hòa Cường Bắc, Quận Hải Châu, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Bắc,"{'level1_id': '48', 'level2_id': '492', 'level3_id': '20257'}",15.995322,108.21611,office,office,13.6,1.7,15,0.404,5.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],22,83,23,5.0,37.6,High,119,5,2025-11-27T16:25:00,"{'name': 'Trần Quốc Huy', 'phone': '0502059118'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26001069,Mặt bằng Ngũ Hành Sơn - office,"318 Đường Trần Hưng Tâm 81, Phường Phường Hoà Quý, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,Phường Hoà Quý,"{'level1_id': '48', 'level2_id': '494', 'level3_id': '20287'}",16.053102,108.223953,office,office,11.7,0.8,12,0.427,5.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],25,28,5,5.3,31.3,High,500,13,2025-12-03T01:18:00,"{'name': 'Vũ Thị Phương', 'phone': '0590455198'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26001070,Mặt bằng Cẩm Lệ - shophouse,"72 Đường Lê Văn Hạnh 53, Phường Phường Hòa Phát, Quận Cẩm Lệ, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Cẩm Lệ,Phường Hòa Phát,"{'level1_id': '48', 'level2_id': '495', 'level3_id': '20305'}",16.042539,108.230182,shophouse,street_retail,94.5,6.0,3,0.783,74.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],35,62,34,70.5,17.2,High,255,5,2025-12-15T19:54:00,"{'name': 'Đỗ Quang Ngân', 'phone': '0334736654'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26001071,Mặt bằng Cẩm Lệ - shophouse,"318 Đường Lý Thái Hạnh 1, Phường Phường Hòa Thọ Đông, Quận Cẩm Lệ, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Cẩm Lệ,Phường Hòa Thọ Đông,"{'level1_id': '48', 'level2_id': '495', 'level3_id': '20312'}",16.048057,108.232704,shophouse,street_retail,205.3,9.2,3,0.577,118.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],38,66,36,130.5,24.3,High,37,0,2025-12-05T12:59:00,"{'name': 'Phạm Quốc Châu', 'phone': '0854492800'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26001072,Mặt bằng Ngũ Hành Sơn - shophouse,"14 Đường Trần Hưng Sơn 46, Phường Phường Hoà Hải, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,Phường Hoà Hải,"{'level1_id': '48', 'level2_id': '494', 'level3_id': '20290'}",16.053577,108.219798,shophouse,street_retail,162.6,10.9,2,0.543,88.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],14,44,38,85.0,18.0,High,73,4,2025-09-11T21:47:00,"{'name': 'Dương Gia Loan', 'phone': '0816245607'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26001073,Mặt bằng Sơn Trà - streetfront,"330 Đường Nguyễn Trãi Hạnh 88, Phường Phường Phước Mỹ, Quận Sơn Trà, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Sơn Trà,Phường Phước Mỹ,"{'level1_id': '48', 'level2_id': '493', 'level3_id': '20275'}",16.086737,108.188354,streetfront,street_retail,139.7,6.0,1,1.279,178.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],33,153,77,174.2,22.5,High,288,11,2025-12-17T05:12:00,"{'name': 'Huỳnh Văn Quỳnh', 'phone': '0845580658'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26001074,Mặt bằng Liên Chiểu - office,"158 Đường Võ Mai 33, Phường Phường Hòa Khánh Bắc, Quận Liên Chiểu, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Khánh Bắc,"{'level1_id': '48', 'level2_id': '490', 'level3_id': '20197'}",16.10303,108.122613,office,office,33.6,1.8,10,0.164,5.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],24,64,14,6.4,33.3,Medium,81,4,2025-11-03T01:06:00,"{'name': 'Võ Hồng Sơn', 'phone': '0760640368'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26001075,Mặt bằng Ngũ Hành Sơn - office,"217 Hẻm 99, Phường Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,Phường Khuê Mỹ,"{'level1_id': '48', 'level2_id': '494', 'level3_id': '20285'}",16.052328,108.219913,office,office,27.1,1.2,5,0.295,8.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],10,34,5,7.5,29.2,High,45,1,2025-10-09T10:22:00,"{'name': 'Võ Khánh Nga', 'phone': '0833126341'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26001076,Mặt bằng Hải Châu - streetfront,"76 Đường Điện Biên Yến 48, Phường Phường Hòa Cường Bắc, Quận Hải Châu, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Bắc,"{'level1_id': '48', 'level2_id': '492', 'level3_id': '20257'}",15.992416,108.208589,streetfront,street_retail,187.9,8.9,2,1.464,275.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],25,63,38,290.7,18.6,High,221,10,2025-08-10T21:30:00,"{'name': 'Bùi Tuấn An', 'phone': '0359951705'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26001077,Mặt bằng Liên Chiểu - streetfront,"320 Phố B27, Phường Phường Hòa Minh, Quận Liên Chiểu, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Minh,"{'level1_id': '48', 'level2_id': '490', 'level3_id': '20200'}",16.101693,108.1253,streetfront,street_retail,104.3,8.5,2,0.764,79.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],41,45,22,78.2,17.1,High,203,9,2025-11-01T08:04:00,"{'name': 'Hồ Đình Minh', 'phone': '0350875956'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26001078,Mặt bằng Sơn Trà - streetfront,"352 Đường Số 18, Phường Phường Thọ Quang, Quận Sơn Trà, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Sơn Trà,Phường Thọ Quang,"{'level1_id': '48', 'level2_id': '493', 'level3_id': '20263'}",16.089729,108.178562,streetfront,street_retail,123.1,7.7,1,1.401,172.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],16,89,92,193.3,5.0,High,514,35,2025-12-24T12:40:00,"{'name': 'Lê Thanh Thảo', 'phone': '0811431960'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26001079,Mặt bằng Thanh Khê - streetfront,"64 Đường Võ Thảo 27, Phường Phường Xuân Hà, Quận Thanh Khê, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Thanh Khê,Phường Xuân Hà,"{'level1_id': '48', 'level2_id': '491', 'level3_id': '20209'}",15.997089,108.160032,streetfront,street_retail,172.9,9.4,1,1.366,236.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],31,45,109,251.8,9.4,High,82,4,2025-10-03T15:24:00,"{'name': 'Hoàng Đức Trí', 'phone': '0835303969'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26001080,Mặt bằng Sơn Trà - streetfront,"362 Đường Số 16, Phường Phường An Hải Nam, Quận Sơn Trà, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Sơn Trà,Phường An Hải Nam,"{'level1_id': '48', 'level2_id': '493', 'level3_id': '20278'}",16.087356,108.185878,streetfront,street_retail,145.1,6.1,2,0.988,143.4,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],6,75,117,133.5,3.8,High,223,6,2025-08-21T23:09:00,"{'name': 'Ngô Minh Châu', 'phone': '0763867710'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26001081,Mặt bằng Sơn Trà - shophouse,"315 Đường Nguyễn Văn An 9, Phường Phường Thọ Quang, Quận Sơn Trà, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Sơn Trà,Phường Thọ Quang,"{'level1_id': '48', 'level2_id': '493', 'level3_id': '20263'}",16.084036,108.188628,shophouse,street_retail,92.2,6.4,3,0.961,88.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],31,112,39,77.3,35.4,Medium,66,5,2025-12-07T20:26:00,"{'name': 'Huỳnh Khánh Hà', 'phone': '0582339544'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26001082,Mặt bằng Liên Chiểu - streetfront,"234 Ngõ 59, Phường Phường Hòa Hiệp Nam, Quận Liên Chiểu, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Hiệp Nam,"{'level1_id': '48', 'level2_id': '490', 'level3_id': '20195'}",16.100815,108.123757,streetfront,street_retail,83.9,4.2,1,0.538,45.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],21,30,20,47.2,17.3,High,286,12,2025-10-26T02:38:00,"{'name': 'Hồ Gia Khánh', 'phone': '0759835440'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26001083,Mặt bằng Sơn Trà - office,"94 Ngõ 19, Phường Phường Phước Mỹ, Quận Sơn Trà, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Sơn Trà,Phường Phước Mỹ,"{'level1_id': '48', 'level2_id': '493', 'level3_id': '20275'}",16.08332,108.184485,office,office,18.6,1.0,5,0.339,6.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],7,139,32,5.9,41.9,Medium,464,22,2025-08-22T08:00:00,"{'name': 'Ngô Quang An', 'phone': '0771923466'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26001084,Mặt bằng Hải Châu - shophouse,"177 Đường Lý Thái Linh 40, Phường Phường Thuận Phước, Quận Hải Châu, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Hải Châu,Phường Thuận Phước,"{'level1_id': '48', 'level2_id': '492', 'level3_id': '20230'}",15.998221,108.21369,shophouse,street_retail,76.5,5.2,5,0.962,73.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],21,87,91,78.5,20.5,High,236,5,2025-10-20T01:02:00,"{'name': 'Lý Bảo Ngân', 'phone': '0585273857'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26001085,Mặt bằng Liên Chiểu - office,"151 Đường Nguyễn Văn Huy 97, Phường Phường Hòa Khánh Bắc, Quận Liên Chiểu, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Khánh Bắc,"{'level1_id': '48', 'level2_id': '490', 'level3_id': '20197'}",16.106807,108.121679,office,office,62.9,2.4,8,0.232,14.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],6,60,15,16.1,24.8,High,556,46,2025-09-25T06:31:00,"{'name': 'Ngô Hồng Kiên', 'phone': '0394375354'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26001086,Mặt bằng Liên Chiểu - streetfront,"384 Hẻm 23, Phường Phường Hòa Minh, Quận Liên Chiểu, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Minh,"{'level1_id': '48', 'level2_id': '490', 'level3_id': '20200'}",16.100672,108.116391,streetfront,street_retail,55.9,7.5,1,0.465,26.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],7,51,25,28.3,18.3,High,11,1,2025-12-14T03:27:00,"{'name': 'Trần Quang Thảo', 'phone': '0915721066'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26001087,Mặt bằng Thanh Khê - streetfront,"251 Đường Nguyễn Văn Trang 82, Phường Phường Thạc Gián, Quận Thanh Khê, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Thanh Khê,Phường Thạc Gián,"{'level1_id': '48', 'level2_id': '491', 'level3_id': '20218'}",15.998038,108.144247,streetfront,street_retail,170.1,9.3,2,1.146,195.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],28,46,28,199.0,28.9,Medium,968,41,2025-11-25T03:53:00,"{'name': 'Lê Minh Hiếu', 'phone': '0727881975'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26001088,Mặt bằng Sơn Trà - office,"250 Đường Lê Văn Thắng 49, Phường Phường Phước Mỹ, Quận Sơn Trà, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Sơn Trà,Phường Phước Mỹ,"{'level1_id': '48', 'level2_id': '493', 'level3_id': '20275'}",16.084737,108.179969,office,office,23.0,2.8,10,0.443,10.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],23,72,19,12.1,46.7,Medium,232,13,2025-07-20T14:44:00,"{'name': 'Nguyễn Thị Thắng', 'phone': '0552132597'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26001089,Mặt bằng Liên Chiểu - streetfront,"75 Đường Điện Biên Hiếu 27, Phường Phường Hòa Khánh Bắc, Quận Liên Chiểu, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Khánh Bắc,"{'level1_id': '48', 'level2_id': '490', 'level3_id': '20197'}",16.105591,108.122993,streetfront,street_retail,55.7,7.3,1,0.616,34.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],15,28,51,38.2,14.9,High,49,1,2025-09-11T19:37:00,"{'name': 'Dương Văn Anh', 'phone': '0722621006'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26001090,Mặt bằng Hải Châu - streetfront,"188 Đường Điện Biên Huy 54, Phường Phường Hải Châu, Quận Hải Châu, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Hải Châu,Phường Hải Châu,"{'level1_id': '48', 'level2_id': '492', 'level3_id': '20236'}",16.00519,108.214569,streetfront,street_retail,157.8,7.8,1,0.942,148.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],20,44,46,153.4,22.2,High,151,8,2025-12-02T11:30:00,"{'name': 'Võ Thanh Loan', 'phone': '0999065649'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26001091,Mặt bằng Sơn Trà - streetfront,"91 Đường Trần Hưng Anh 78, Phường Phường Phước Mỹ, Quận Sơn Trà, Thành phố Đà Nẵng",Thành phố Đà Nẵng,Quận Sơn Trà,Phường Phước Mỹ,"{'level1_id': '48', 'level2_id': '493', 'level3_id': '20275'}",16.072497,108.197861,streetfront,street_retail,44.0,3.2,1,1.516,66.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],15,93,98,69.8,13.6,High,116,5,2025-11-07T15:14:00,"{'name': 'Phan Anh Châu', 'phone': '0889426836'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
